"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","31.05.2024 05:00","869 μS/cm","25.95 NTU","5.5 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:55","868 μS/cm","25.93 NTU","5.53 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:50","868 μS/cm","25.92 NTU","5.58 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:45","867 μS/cm","25.94 NTU","5.58 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:40","867 μS/cm","25.95 NTU","5.61 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:35","866 μS/cm","25.89 NTU","5.62 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:30","866 μS/cm","25.94 NTU","5.61 mg/L","7.46","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:25","865 μS/cm","25.93 NTU","5.62 mg/L","7.46","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:20","865 μS/cm","26.03 NTU","5.62 mg/L","7.46","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:15","864 μS/cm","26.14 NTU","5.62 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:10","840 μS/cm","26.3 NTU","5.63 mg/L","7.44","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:05","839 μS/cm","26.61 NTU","5.64 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 04:00","839 μS/cm","26.17 NTU","5.66 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:55","836 μS/cm","26.37 NTU","5.69 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:50","838 μS/cm","25.93 NTU","5.71 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:45","849 μS/cm","25.64 NTU","5.71 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:40","860 μS/cm","25.29 NTU","5.77 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:35","871 μS/cm","24.91 NTU","5.8 mg/L","7.42","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:30","883 μS/cm","24.44 NTU","5.9 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:25","894 μS/cm","23.98 NTU","5.98 mg/L","7.44","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:20","928 μS/cm","23.46 NTU","6.13 mg/L","7.46","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:15","938 μS/cm","22.84 NTU","6.17 mg/L","7.46","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:10","948 μS/cm","23 NTU","6.18 mg/L","7.47","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:05","960 μS/cm","22.52 NTU","6.21 mg/L","7.47","01.07.2024 16:55"
"Muuli VKM","31.05.2024 03:00","932 μS/cm","22.64 NTU","5.22 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:55","931 μS/cm","22.68 NTU","5.23 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:50","931 μS/cm","22.68 NTU","5.26 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:45","931 μS/cm","22.71 NTU","5.26 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:40","930 μS/cm","22.74 NTU","5.28 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:35","929 μS/cm","22.79 NTU","5.28 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:30","928 μS/cm","22.8 NTU","5.3 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:25","928 μS/cm","22.73 NTU","5.31 mg/L","7.43","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:20","927 μS/cm","22.67 NTU","5.31 mg/L","7.42","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:15","927 μS/cm","22.62 NTU","5.34 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:10","926 μS/cm","22.56 NTU","5.35 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:05","925 μS/cm","22.55 NTU","5.37 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 02:00","928 μS/cm","22.56 NTU","5.39 mg/L","7.38","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:55","931 μS/cm","22.26 NTU","5.39 mg/L","7.38","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:50","931 μS/cm","22.18 NTU","5.45 mg/L","7.38","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:45","946 μS/cm","22.07 NTU","5.48 mg/L","7.39","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:40","961 μS/cm","21.94 NTU","5.49 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:35","975 μS/cm","21.84 NTU","5.56 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:30","990 μS/cm","21.69 NTU","5.62 mg/L","7.42","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:25","990 μS/cm","21.49 NTU","5.72 mg/L","7.44","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:20","1004 μS/cm","21.35 NTU","5.87 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:15","1017 μS/cm","21.19 NTU","5.84 mg/L","7.45","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:10","1028 μS/cm","21.01 NTU","5.79 mg/L","7.44","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:05","1036 μS/cm","21.14 NTU","5.71 mg/L","7.44","01.07.2024 16:55"
"Muuli VKM","31.05.2024 01:00","1024 μS/cm","21.08 NTU","4.68 mg/L","7.36","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:55","1024 μS/cm","21.05 NTU","4.7 mg/L","7.36","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:50","1023 μS/cm","21.09 NTU","4.73 mg/L","7.36","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:45","1022 μS/cm","21.07 NTU","4.75 mg/L","7.37","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:40","1022 μS/cm","21.11 NTU","4.75 mg/L","7.37","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:35","1034 μS/cm","21.23 NTU","4.78 mg/L","7.38","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:30","1034 μS/cm","21.29 NTU","4.77 mg/L","7.38","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:25","1033 μS/cm","21.34 NTU","4.81 mg/L","7.39","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:20","1032 μS/cm","21.47 NTU","4.84 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:15","1031 μS/cm","21.61 NTU","4.88 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:10","1030 μS/cm","21.76 NTU","4.9 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:05","1028 μS/cm","22.14 NTU","4.91 mg/L","7.41","01.07.2024 16:55"
"Muuli VKM","31.05.2024 00:00","1009 μS/cm","22.28 NTU","4.96 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","30.05.2024 23:55","1001 μS/cm","22.23 NTU","4.97 mg/L","7.4","01.07.2024 16:55"
"Muuli VKM","30.05.2024 23:50","989 μS/cm","21.88 NTU","5.02 mg/L","7.4","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:45","976 μS/cm","21.51 NTU","5.06 mg/L","7.41","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:40","963 μS/cm","21.14 NTU","5.12 mg/L","7.42","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:35","950 μS/cm","20.75 NTU","5.17 mg/L","7.43","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:30","937 μS/cm","20.35 NTU","5.24 mg/L","7.45","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:25","924 μS/cm","19.88 NTU","5.34 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:20","911 μS/cm","19.41 NTU","5.5 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:15","898 μS/cm","18.74 NTU","5.6 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:10","903 μS/cm","18.27 NTU","5.69 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:05","896 μS/cm","18.04 NTU","5.76 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 23:00","870 μS/cm","18.07 NTU","5.14 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:55","870 μS/cm","18.11 NTU","5.16 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:50","869 μS/cm","18.12 NTU","5.17 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:45","869 μS/cm","18.14 NTU","5.16 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:40","869 μS/cm","18.17 NTU","5.17 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:35","856 μS/cm","18.26 NTU","5.19 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:30","854 μS/cm","18.28 NTU","5.2 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:25","854 μS/cm","18.32 NTU","5.18 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:20","853 μS/cm","18.42 NTU","5.2 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:15","825 μS/cm","18.52 NTU","5.21 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:10","824 μS/cm","18.62 NTU","5.23 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:05","823 μS/cm","18.74 NTU","5.23 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 22:00","810 μS/cm","19.24 NTU","5.26 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:55","810 μS/cm","19.61 NTU","5.28 mg/L","7.55","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:50","811 μS/cm","19.59 NTU","5.32 mg/L","7.56","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:45","826 μS/cm","19.26 NTU","5.33 mg/L","7.57","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:40","829 μS/cm","19 NTU","5.38 mg/L","7.58","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:35","832 μS/cm","18.67 NTU","5.42 mg/L","7.6","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:30","835 μS/cm","18.32 NTU","5.49 mg/L","7.62","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:25","866 μS/cm","18.03 NTU","5.54 mg/L","7.65","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:20","868 μS/cm","17.69 NTU","5.69 mg/L","7.68","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:15","870 μS/cm","17.26 NTU","5.69 mg/L","7.7","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:10","885 μS/cm","16.56 NTU","5.64 mg/L","7.72","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:05","886 μS/cm","15.94 NTU","5.63 mg/L","7.73","01.07.2024 16:54"
"Muuli VKM","30.05.2024 21:00","867 μS/cm","15.65 NTU","5.27 mg/L","7.67","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:55","866 μS/cm","15.67 NTU","5.31 mg/L","7.67","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:50","866 μS/cm","15.7 NTU","5.32 mg/L","7.68","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:45","865 μS/cm","15.73 NTU","5.33 mg/L","7.68","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:40","865 μS/cm","15.77 NTU","5.35 mg/L","7.69","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:35","864 μS/cm","15.78 NTU","5.38 mg/L","7.69","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:30","864 μS/cm","15.84 NTU","5.39 mg/L","7.7","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:25","864 μS/cm","15.93 NTU","5.42 mg/L","7.7","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:20","863 μS/cm","16 NTU","5.42 mg/L","7.7","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:15","862 μS/cm","16.14 NTU","5.43 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:10","862 μS/cm","16.34 NTU","5.47 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:05","861 μS/cm","16.62 NTU","5.47 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 20:00","861 μS/cm","16.61 NTU","5.5 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:55","860 μS/cm","17.07 NTU","5.49 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:50","858 μS/cm","17.06 NTU","5.54 mg/L","7.71","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:45","858 μS/cm","16.8 NTU","5.53 mg/L","7.72","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:40","859 μS/cm","16.53 NTU","5.6 mg/L","7.73","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:35","859 μS/cm","16.25 NTU","5.64 mg/L","7.74","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:30","859 μS/cm","16 NTU","5.68 mg/L","7.75","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:25","859 μS/cm","15.65 NTU","5.77 mg/L","7.78","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:20","859 μS/cm","15.24 NTU","5.91 mg/L","7.8","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:15","859 μS/cm","14.75 NTU","6.01 mg/L","7.81","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:10","859 μS/cm","14.54 NTU","6.07 mg/L","7.82","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:05","859 μS/cm","13.9 NTU","6.09 mg/L","7.83","01.07.2024 16:54"
"Muuli VKM","30.05.2024 19:00","854 μS/cm","13.71 NTU","5.54 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:55","853 μS/cm","13.79 NTU","5.58 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:50","853 μS/cm","13.88 NTU","5.58 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:45","852 μS/cm","13.97 NTU","5.58 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:40","852 μS/cm","14.03 NTU","5.61 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:35","851 μS/cm","14.16 NTU","5.62 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:30","851 μS/cm","14.31 NTU","5.61 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:25","850 μS/cm","14.43 NTU","5.63 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:20","849 μS/cm","14.61 NTU","5.65 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:15","849 μS/cm","14.79 NTU","5.63 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:10","848 μS/cm","14.99 NTU","5.66 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:05","848 μS/cm","15.27 NTU","5.68 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 18:00","847 μS/cm","15.61 NTU","5.7 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:55","847 μS/cm","15.67 NTU","5.73 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:50","848 μS/cm","15.64 NTU","5.79 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:45","850 μS/cm","15.89 NTU","5.81 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:40","851 μS/cm","16.13 NTU","5.84 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:35","853 μS/cm","16.39 NTU","5.91 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:30","854 μS/cm","16.61 NTU","5.98 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:25","855 μS/cm","16.73 NTU","6.07 mg/L","7.55","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:20","857 μS/cm","16.88 NTU","6.19 mg/L","7.56","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:15","859 μS/cm","16.9 NTU","6.23 mg/L","7.56","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:10","861 μS/cm","16.87 NTU","6.29 mg/L","7.55","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:05","862 μS/cm","17.11 NTU","6.16 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 17:00","854 μS/cm","17.44 NTU","5.32 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:55","854 μS/cm","17.47 NTU","5.32 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:50","854 μS/cm","17.54 NTU","5.33 mg/L","7.45","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:45","853 μS/cm","17.59 NTU","5.39 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:40","853 μS/cm","17.65 NTU","5.41 mg/L","7.45","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:35","853 μS/cm","17.74 NTU","5.41 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:30","852 μS/cm","17.79 NTU","5.44 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:25","852 μS/cm","17.88 NTU","5.49 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:20","852 μS/cm","17.92 NTU","5.5 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:15","851 μS/cm","18.01 NTU","5.51 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:10","851 μS/cm","18.12 NTU","5.55 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:05","851 μS/cm","18.47 NTU","5.56 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 16:00","851 μS/cm","17.92 NTU","5.6 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:55","853 μS/cm","17.56 NTU","5.68 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:50","854 μS/cm","17.13 NTU","5.7 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:45","857 μS/cm","17.05 NTU","5.75 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:40","858 μS/cm","16.93 NTU","5.77 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:35","859 μS/cm","16.8 NTU","5.83 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:30","861 μS/cm","16.76 NTU","5.9 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:25","863 μS/cm","16.64 NTU","6.02 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:20","864 μS/cm","16.53 NTU","6.12 mg/L","7.57","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:15","865 μS/cm","16.16 NTU","6.23 mg/L","7.57","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:10","864 μS/cm","16.65 NTU","6.33 mg/L","7.56","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:05","862 μS/cm","16.97 NTU","6.26 mg/L","7.55","01.07.2024 16:54"
"Muuli VKM","30.05.2024 15:00","845 μS/cm","17.36 NTU","5.59 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:55","842 μS/cm","17.43 NTU","5.6 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:50","839 μS/cm","17.54 NTU","5.63 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:45","838 μS/cm","17.64 NTU","5.63 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:40","835 μS/cm","17.73 NTU","5.69 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:35","815 μS/cm","17.81 NTU","5.66 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:30","813 μS/cm","17.94 NTU","5.69 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:25","774 μS/cm","18.03 NTU","5.67 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:20","775 μS/cm","18.18 NTU","5.72 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:15","776 μS/cm","18.3 NTU","5.75 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:10","778 μS/cm","18.41 NTU","5.75 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:05","778 μS/cm","17.87 NTU","5.8 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 14:00","779 μS/cm","17.61 NTU","5.83 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:55","783 μS/cm","17.85 NTU","5.84 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:50","785 μS/cm","17.68 NTU","5.89 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:45","804 μS/cm","16.99 NTU","5.92 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:40","804 μS/cm","16.25 NTU","5.92 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:35","842 μS/cm","15.55 NTU","5.99 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:30","841 μS/cm","14.82 NTU","6.07 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:25","841 μS/cm","14.1 NTU","6.14 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:20","840 μS/cm","13.4 NTU","6.28 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:15","840 μS/cm","13.31 NTU","6.24 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:10","840 μS/cm","12.9 NTU","6.32 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:05","837 μS/cm","12 NTU","6.34 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 13:00","823 μS/cm","11.48 NTU","5.53 mg/L","7.57","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:55","822 μS/cm","11.44 NTU","5.46 mg/L","7.57","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:50","822 μS/cm","11.44 NTU","5.36 mg/L","7.56","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:45","822 μS/cm","11.41 NTU","5.24 mg/L","7.55","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:40","822 μS/cm","11.32 NTU","5.15 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:35","821 μS/cm","11.27 NTU","4.98 mg/L","7.54","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:30","821 μS/cm","11.18 NTU","4.64 mg/L","7.53","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:25","820 μS/cm","11.13 NTU","4.02 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:20","819 μS/cm","11.17 NTU","4.2 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:15","819 μS/cm","11.19 NTU","5.09 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:10","818 μS/cm","11.23 NTU","5.16 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:05","818 μS/cm","11.29 NTU","5.14 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 12:00","817 μS/cm","11.22 NTU","5.12 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:55","817 μS/cm","11.28 NTU","5.07 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:50","816 μS/cm","11.41 NTU","5.03 mg/L","7.46","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:45","816 μS/cm","11.21 NTU","4.98 mg/L","7.47","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:40","817 μS/cm","11.04 NTU","4.94 mg/L","7.48","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:35","817 μS/cm","10.84 NTU","4.85 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:30","818 μS/cm","10.61 NTU","4.77 mg/L","7.49","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:25","817 μS/cm","10.39 NTU","6 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:20","817 μS/cm","10.18 NTU","6.23 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:15","817 μS/cm","10 NTU","6.26 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:10","817 μS/cm","9.88 NTU","6.25 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:05","816 μS/cm","9.66 NTU","5.8 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 11:00","795 μS/cm","9.45 NTU","4.07 mg/L","7.52","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:55","795 μS/cm","9.5 NTU","4.32 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:50","794 μS/cm","9.56 NTU","4.35 mg/L","7.51","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:45","794 μS/cm","9.6 NTU","4.36 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:40","793 μS/cm","9.64 NTU","4.38 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:35","793 μS/cm","9.65 NTU","4.39 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:30","793 μS/cm","9.67 NTU","4.41 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:25","792 μS/cm","9.6 NTU","4.35 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:20","792 μS/cm","9.63 NTU","4.32 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:15","792 μS/cm","9.63 NTU","4.31 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:10","792 μS/cm","9.6 NTU","4.29 mg/L","7.5","01.07.2024 16:54"
"Muuli VKM","30.05.2024 10:05","791 μS/cm","9.55 NTU","4.27 mg/L","7.5","01.07.2024 16:54"
